title,url,date
Polisi Bicara Peluang Jemput Paksa Firli Usai 2 Kali Absen Pemeriksaan,https://news.detik.com/berita/d-7712079/polisi-bicara-peluang-jemput-paksa-firli-usai-2-kali-absen-pemeriksaan,"
Selasa, 31 Des 2024 19:30 WIB "
"Kasus Firli Peras SYL Jadi PR di 2024, Kapolda Metro: 1-2 Bulan Selesai",https://news.detik.com/berita/d-7711994/kasus-firli-peras-syl-jadi-pr-di-2024-kapolda-metro-1-2-bulan-selesai,"
Selasa, 31 Des 2024 18:57 WIB "
"Menang Lawan MAKI, Polda Metro Tegaskan Kasus Firli Belum Berhenti",https://news.detik.com/berita/d-7692983/menang-lawan-maki-polda-metro-tegaskan-kasus-firli-belum-berhenti,"
Rabu, 18 Des 2024 17:42 WIB "
"Praperadilan Kasus Firli Ditolak, MAKI: Kasus Century Menang di Gugatan Ke-6",https://news.detik.com/berita/d-7692393/praperadilan-kasus-firli-ditolak-maki-kasus-century-menang-di-gugatan-ke-6,"
Rabu, 18 Des 2024 13:55 WIB "
Hakim Tolak Praperadilan MAKI Terkait Dugaan Kasus Firli Bahuri Mangkrak,https://news.detik.com/berita/d-7692195/hakim-tolak-praperadilan-maki-terkait-dugaan-kasus-firli-bahuri-mangkrak,"
Rabu, 18 Des 2024 12:07 WIB "
Ketua KPK Minta Deputi Korsup Koordinasi-Supervisi Kasus Firli Bahuri,https://news.detik.com/berita/d-7691715/ketua-kpk-minta-deputi-korsup-koordinasi-supervisi-kasus-firli-bahuri,"
Rabu, 18 Des 2024 03:28 WIB "
Novel Baswedan Harap Proses Kasus Firli Bahuri Tak Berlama-lama,https://news.detik.com/berita/d-7677778/novel-baswedan-harap-proses-kasus-firli-bahuri-tak-berlama-lama,"
Senin, 09 Des 2024 12:32 WIB "
Alasan MAKI Gugat Polda Metro hingga Kejati DKI Terkait Kasus Firli Bahuri,https://news.detik.com/berita/d-7669476/alasan-maki-gugat-polda-metro-hingga-kejati-dki-terkait-kasus-firli-bahuri,"
Selasa, 03 Des 2024 20:19 WIB "
Pengacara Jelaskan Alasan Firli Absen Pemeriksaan Lagi: Pengajian,https://news.detik.com/berita/d-7661850/pengacara-jelaskan-alasan-firli-absen-pemeriksaan-lagi-pengajian,"
Kamis, 28 Nov 2024 18:50 WIB "
"Firli Bahuri Tak Hadir Lagi, Polisi Bakal Jemput Paksa?",https://news.detik.com/berita/d-7661374/firli-bahuri-tak-hadir-lagi-polisi-bakal-jemput-paksa,"
Kamis, 28 Nov 2024 15:18 WIB "
Firli Bahuri Kembali Mangkir Pemeriksaan Polisi Terkait Pemerasan SYL,https://news.detik.com/berita/d-7661065/firli-bahuri-kembali-mangkir-pemeriksaan-polisi-terkait-pemerasan-syl,"
Kamis, 28 Nov 2024 13:14 WIB "
Pengacara Klaim Firli Bakal Penuhi Panggilan di Bareskrim Hari Ini,https://news.detik.com/berita/d-7660902/pengacara-klaim-firli-bakal-penuhi-panggilan-di-bareskrim-hari-ini,"
Kamis, 28 Nov 2024 11:54 WIB "
Kata Polisi soal Peluang Jemput Paksa Firli Jika Mangkir Pemeriksaan Kedua,https://news.detik.com/berita/d-7654125/kata-polisi-soal-peluang-jemput-paksa-firli-jika-mangkir-pemeriksaan-kedua,"
Minggu, 24 Nov 2024 11:29 WIB "
Firli Bahuri Diperiksa Lagi di Kasus Pemerasan SYL 28 November,https://news.detik.com/berita/d-7653009/firli-bahuri-diperiksa-lagi-di-kasus-pemerasan-syl-28-november,"
Sabtu, 23 Nov 2024 13:28 WIB "
Polisi Bakal Periksa Lagi Firli Bahuri di Kasus Pemerasan SYL Pekan Depan,https://news.detik.com/berita/d-7651738/polisi-bakal-periksa-lagi-firli-bahuri-di-kasus-pemerasan-syl-pekan-depan,"
Jumat, 22 Nov 2024 15:28 WIB "
Cadewas KPK Hamdi: Indeks Korupsi RI Turun Ada Kaitan dengan Kasus Etik Firli,https://news.detik.com/berita/d-7649143/cadewas-kpk-hamdi-indeks-korupsi-ri-turun-ada-kaitan-dengan-kasus-etik-firli,"
Kamis, 21 Nov 2024 09:52 WIB "
